NUMERO,SALDO,TIPO_CUENTA,CLIENTE,OFICINA
9182,5132891.982358661,4,6262,231
9183,15415349.981567567,3,6262,231
9184,143231.83502213418,1,6263,231
9185,32379930.674955174,4,6264,231
9186,3755293.0543733872,4,6264,231
9187,610227.6293692689,3,6264,231
9188,79834553.46421178,3,6265,231
9189,9363509.230471555,2,6265,231
9190,40755460.26600565,1,6265,231
9191,25183319.299570225,2,6266,231
9192,20941906.337444887,4,6267,231
9193,8967526.940762192,3,6267,231
9194,1997899.3237385615,1,6267,231
9195,2324522.79223336,4,6268,231
9196,108760.13936552784,2,6268,231
9197,10610021.935596079,3,6268,231
9198,67714711.26009938,3,6269,231
9199,1130459.3623861375,1,6269,231
9200,1984150.0550069609,2,6269,231
9201,10105812.545445874,1,6270,231
9202,38642036.66353643,4,6270,231
9203,137733.78446477663,1,6270,231
9204,160603.81650303514,3,6271,231
9205,67365578.01583117,3,6272,231
9206,6517440.740787262,2,6272,231
9207,238308.0712626977,1,6272,231
9208,12392521.093631888,3,6273,232
9209,234749.77328346513,2,6273,232
9210,338064.5045489621,3,6273,232
9211,11113348.857085692,2,6274,232
9212,757001.7407981013,2,6274,232
9213,184870.5749996081,4,6274,232
9214,15333345.861341108,1,6275,232
9215,53216237.727114454,2,6276,232
9216,61784990.53718779,2,6276,232
9217,40422996.21841155,2,6276,232
9218,99931675.78376107,2,6277,232
9219,19792928.852962926,2,6277,232
9220,35349421.13450198,2,6278,232
9221,17775990.685366068,2,6278,232
9222,7370991.191602338,2,6278,232
9223,75922726.08125538,3,6279,232
9224,5471454.451964464,4,6280,232
9225,160415.82109141094,1,6280,232
9226,141523.07038465794,4,6281,232
9227,16314448.070862042,2,6281,232
9228,11441617.898381079,1,6282,232
9229,68966814.252247,2,6282,232
9230,107208.16225957946,1,6282,232
9231,10268091.489433821,2,6283,232
9232,1249154.5320240657,1,6284,232
9233,58741608.97067319,3,6284,232
9234,27896519.1451969,3,6284,232
9235,11553709.989714585,1,6285,232
9236,1056808.0297896813,2,6285,232
9237,589093.0719215809,2,6286,232
9238,12676612.452499785,4,6286,232
9239,3202006.8958812505,2,6286,232
9240,3602720.9369490677,1,6287,232
9241,12323142.094272047,2,6287,232
9242,4239366.843770038,3,6287,232
9243,19839399.072663717,1,6288,232
9244,9721797.672390357,2,6288,232
9245,41323489.03326596,2,6289,232
9246,283211.2167491936,2,6289,232
9247,590414.8018506899,4,6289,232
9248,8888344.531587543,2,6290,232
9249,61254427.486823834,4,6291,232
9250,10202266.529333865,3,6291,232
9251,237079.37663523055,3,6291,232
9252,44115439.982795194,4,6292,232
9253,419034.1795186538,2,6292,232
9254,50009135.71335624,1,6292,232
9255,1089646.2462008535,2,6293,233
9256,156572.21305823408,2,6293,233
9257,270400.29556247743,3,6294,233
9258,75087029.68932459,1,6294,233
9259,28761954.921343133,3,6294,233
9260,28110441.92354576,4,6295,233
9261,13262774.606791113,1,6295,233
9262,24722637.815576706,2,6295,233
9263,9537339.782413388,3,6296,233
9264,16403368.643945625,2,6297,233
9265,11853090.413815277,2,6297,233
9266,7681933.083740767,2,6298,233
9267,3767256.2342471043,1,6298,233
9268,831818.2182296906,2,6299,233
9269,44871363.91796459,2,6300,233
9270,9892100.258116553,1,6300,233
9271,5306169.409353539,3,6300,233
9272,47586333.65551986,3,6301,233
9273,3197118.090602502,3,6301,233
9274,1065393.3397543887,2,6302,233
9275,13334464.697999991,3,6303,233
9276,9047988.90407806,3,6303,233
9277,20414211.360381875,4,6303,233
9278,2795366.681429228,1,6304,233
9279,14209125.693900004,2,6304,233
9280,33840996.42614503,2,6305,233
9281,321292.60962070565,2,6305,233
9282,15783025.841973606,1,6306,233
9283,85983.52399363741,3,6306,233
9284,18585561.69262883,4,6307,233
9285,35385326.56822077,3,6307,233
9286,6951019.244852935,1,6307,233
9287,21403117.016731575,3,6308,233
9288,357592.71339553245,4,6308,233
9289,2957219.1320824996,1,6309,233
9290,4932602.010949917,1,6309,233
9291,11741200.715293977,3,6309,233
9292,2012262.7590049673,2,6310,233
9293,1293756.8024056677,1,6311,233
9294,47928209.825543664,3,6312,233
9295,22653354.366522934,2,6313,234
9296,314239.13081804314,2,6313,234
9297,1218322.5161826252,1,6313,234
9298,29748226.006248582,2,6314,234
9299,295138.9216271704,4,6314,234
9300,35987197.709588006,1,6314,234
9301,720892.5193321798,3,6315,234
9302,6497135.220920563,3,6315,234
9303,677041.9745002468,4,6315,234
9304,8861691.257906295,2,6316,234
9305,7413319.093507454,1,6317,234
9306,14342191.461521562,4,6318,234
9307,61599659.74160303,2,6319,234
9308,1139760.2041833657,3,6319,234
9309,17739324.758140355,2,6319,234
9310,34567014.418798506,4,6320,234
9311,4404263.449098495,3,6320,234
9312,1918420.2841324322,2,6321,234
9313,46686148.57133291,1,6321,234
9314,40304369.79323441,1,6322,234
9315,535672.5408996611,2,6322,234
9316,196041.97401509655,4,6322,234
9317,22766003.149414904,2,6323,234
9318,8489993.604003627,2,6324,234
9319,793482.7553257493,1,6325,234
9320,18325135.965028707,2,6325,234
9321,6572557.61024023,4,6325,234
9322,41777291.22664454,1,6326,234
9323,50595439.743615225,1,6326,234
9324,244402.20886254066,2,6327,234
9325,12540041.661084395,3,6328,234
9326,5263141.71965776,4,6328,234
9327,2571256.875768454,2,6329,234
9328,40737026.7487181,4,6329,234
9329,1630604.7267051062,3,6329,234
9330,23642472.07171446,2,6330,234
9331,18648678.85571807,3,6330,234
9332,36904070.003506824,2,6331,234
9333,6175592.828515252,3,6331,234
9334,15464194.582489425,2,6331,234
9335,6558202.940337306,4,6332,234
9336,12616377.785288243,4,6333,235
9337,33187591.449653927,3,6333,235
9338,19420177.563283667,3,6334,235
9339,621368.3446353298,1,6334,235
9340,408263.52575348027,2,6334,235
9341,8045464.47753752,4,6335,235
9342,24389051.072894245,3,6336,235
9343,11592413.317140758,4,6336,235
9344,945371.5272384067,4,6337,235
9345,12124731.224613387,1,6337,235
9346,16411949.578522637,4,6337,235
9347,2484053.690925238,1,6338,235
9348,15604665.16149941,4,6338,235
9349,3189170.993907597,4,6339,235
9350,8489485.062478341,1,6340,235
9351,59140459.57889949,1,6341,235
9352,31939715.31098193,1,6341,235
9353,17326739.069772195,2,6342,235
9354,8854453.002009504,2,6342,235
9355,47986633.32129346,1,6343,235
9356,14999164.463855483,1,6343,235
9357,62059771.56419547,3,6344,235
9358,23892826.415577546,3,6345,235
9359,13647360.744104553,3,6346,235
9360,661256.802915921,1,6347,235
9361,32347888.343343418,3,6348,235
9362,442785.49011632195,1,6348,235
9363,79305002.67426112,1,6348,235
9364,225770.6397322209,3,6349,235
9365,41609092.30889388,2,6349,235
9366,13166460.729192033,2,6350,235
9367,21631216.59924144,4,6351,235
9368,14397876.037629314,4,6352,235
9369,79815399.7810002,1,6352,235
9370,5904765.705546497,1,6352,235
9371,24361289.566507872,3,6353,236
9372,7687503.559348869,3,6354,236
9373,782508.658233154,2,6354,236
9374,16021405.69278336,2,6354,236
9375,2794633.8871087097,1,6355,236
9376,26447378.268175658,3,6355,236
9377,7426657.365278738,1,6356,236
9378,40186635.19477467,4,6356,236
9379,4026159.603375049,3,6356,236
9380,40351971.68138593,1,6357,236
9381,14651063.186963663,4,6357,236
9382,286134.78137806273,3,6358,236
9383,3027921.046874132,3,6358,236
9384,30278267.22872161,2,6359,236
9385,501593.81262451503,3,6360,236
9386,6617273.519453877,1,6361,236
9387,16773952.889339842,2,6361,236
9388,31636857.52146197,4,6361,236
9389,387110.3235838497,1,6362,236
9390,325328.8306297457,4,6363,236
9391,610.8156410867814,1,6364,236
9392,10777428.651746476,1,6364,236
9393,9996107.332913443,1,6365,236
9394,437088.4371097984,2,6365,236
9395,33773700.701278284,3,6366,236
9396,743005.3665168654,2,6367,236
9397,434090.04757679487,4,6367,236
9398,22371474.356125332,1,6367,236
9399,12089733.649904063,1,6368,236
9400,7621616.686030649,4,6369,236
9401,14755599.407740897,3,6369,236
9402,2210570.2673241114,4,6369,236
9403,41299665.472827636,3,6370,236
9404,40085087.626215205,4,6371,236
9405,9131930.189759668,4,6372,236
9406,69013796.88813338,1,6373,237
9407,196017.00741404993,4,6373,237
9408,20721890.240887254,4,6374,237
9409,19463246.022747844,2,6374,237
9410,12969433.057738498,4,6374,237
9411,585003.3336280966,2,6375,237
9412,9196773.430765383,4,6375,237
9413,12494622.114667159,3,6376,237
9414,5845822.765783528,3,6376,237
9415,12077645.538497277,2,6376,237
9416,4276029.861344171,4,6377,237
9417,5357049.788709043,2,6377,237
9418,983322.0773698548,3,6377,237
9419,27726039.06886043,3,6378,237
9420,54962635.350892544,1,6378,237
9421,566960.4193712824,2,6378,237
9422,68972.52424067841,1,6379,237
9423,28140189.842881687,3,6379,237
9424,7267826.677065383,1,6379,237
9425,3820927.3520143866,3,6380,237
9426,30157423.641935796,2,6380,237
9427,733191.3025616888,4,6381,237
9428,63332800.03860015,1,6381,237
9429,4095332.6324009392,2,6382,237
9430,849851.9120200642,4,6383,237
9431,8211436.215972563,2,6383,237
9432,1025606.479381734,3,6383,237
9433,23413501.319015738,2,6384,237
9434,15498961.63871014,1,6385,237
9435,23956988.874377117,4,6385,237
9436,411172.36687149527,3,6386,237
9437,10336405.111646445,1,6386,237
9438,12526912.977908898,3,6387,237
9439,953170.3697208192,1,6387,237
9440,7355173.608423466,2,6388,237
9441,21486861.184756864,1,6389,237
9442,20473718.22475066,2,6389,237
9443,10376197.416205078,4,6390,237
9444,19886166.628324725,3,6390,237
9445,35164139.95024088,3,6390,237
9446,7996497.678377341,1,6391,237
9447,9084213.510202669,2,6392,237
9448,80889869.83311567,1,6393,238
9449,34107213.71420702,2,6393,238
9450,40205274.78278224,4,6394,238
9451,3687695.468802863,4,6394,238
9452,563075.9489806464,4,6394,238
9453,13580322.243554465,2,6395,238
9454,59504665.51005117,4,6395,238
9455,33347636.39192183,2,6395,238
9456,23147849.599323437,3,6396,238
9457,26507664.068614792,3,6397,238
9458,33901176.71847184,1,6397,238
9459,1864242.5018602419,3,6397,238
9460,205030.64168369793,3,6398,238
9461,17856956.424014796,2,6398,238
9462,11340481.435876546,3,6399,238
9463,8335.234389004065,1,6399,238
9464,9130549.21636448,4,6399,238
9465,31982546.55531413,1,6400,238
9466,8514132.313548895,3,6400,238
9467,8124882.7382159615,1,6400,238
9468,338032.19169410237,4,6401,238
9469,10045184.740307441,4,6401,238
9470,11405656.473032618,4,6401,238
9471,368251.8402265523,4,6402,238
9472,5940743.987702689,3,6403,238
9473,17224820.859079648,4,6403,238
9474,11027320.179349834,3,6404,238
9475,12820648.21503547,2,6405,238
9476,9222869.098340731,4,6406,238
9477,11853520.965139564,1,6406,238
9478,146765.4476084474,4,6406,238
9479,26233662.150358573,4,6407,238
9480,38268931.76286956,1,6408,238
9481,33218585.717226937,2,6409,238
9482,85904613.94162083,1,6409,238
9483,12913450.505631873,2,6409,238
9484,12174955.902181704,2,6410,238
9485,11815611.503642116,3,6410,238
9486,75461908.49418572,1,6411,238
9487,2885557.843774602,4,6411,238
9488,16955407.80749679,3,6411,238
9489,408740.19396527426,1,6412,238
9490,7242622.946141547,4,6412,238
9491,1231723.2485747612,3,6412,238
9492,3686452.6934163645,3,6413,239
9493,45794902.08249899,4,6413,239
9494,7088421.392588064,1,6413,239
9495,278601.00779078796,3,6414,239
9496,16731692.49623979,2,6414,239
9497,20507580.58473624,1,6415,239
9498,3739063.553870816,2,6415,239
9499,1480252.4464580722,2,6415,239
9500,21789686.93547903,3,6416,239
9501,21003795.8177924,1,6416,239
9502,2495442.6560860816,2,6416,239
9503,26850469.774271213,3,6417,239
9504,63136931.78255378,3,6418,239
9505,549917.574601893,4,6418,239
9506,702550.9469739271,4,6418,239
9507,241771.08302749367,1,6419,239
9508,4327021.186794654,3,6420,239
9509,15183584.626446012,4,6420,239
9510,5226126.784161981,3,6421,239
9511,377263.69766104757,2,6422,239
9512,2019394.9815187026,4,6422,239
9513,1508406.8611644958,3,6422,239
9514,10342232.090483088,2,6423,239
9515,416046.6541953689,3,6423,239
9516,77805894.0938794,1,6424,239
9517,65465303.69640387,4,6424,239
9518,2233926.8308343757,1,6425,239
9519,19944799.74807983,1,6425,239
9520,652900.7449969767,3,6425,239
9521,6984570.312822113,4,6426,239
9522,32090813.301664807,2,6426,239
9523,11251153.656635031,2,6427,239
9524,8130149.5632359125,3,6427,239
9525,1251331.5304263965,3,6428,239
9526,950105.4370818677,1,6428,239
9527,57863500.62422168,3,6429,239
9528,41372549.55622516,2,6430,239
9529,5502572.241778279,1,6430,239
9530,30929730.168371342,1,6430,239
9531,178947.18794320058,1,6431,239
9532,2004478.429432361,4,6432,239
9533,48883469.992173806,3,6432,239
9534,17727959.08052075,4,6432,239
9535,1197551.8571502338,2,6433,240
9536,3028344.097858603,1,6433,240
9537,15367182.99272785,3,6433,240
9538,711215.1705439237,1,6434,240
9539,2232334.3473010683,1,6434,240
9540,57498566.148448944,3,6434,240
9541,3161781.072376669,3,6435,240
9542,20744379.026090365,3,6436,240
9543,578336.1734646135,1,6436,240
9544,14904514.723748336,2,6436,240
9545,151504.17892947764,4,6437,240
9546,25656738.907981496,4,6437,240
9547,43518923.65842474,1,6438,240
9548,211936.76162207243,3,6438,240
9549,37557164.34170244,4,6438,240
9550,56095319.45786761,1,6439,240
9551,12188448.438548915,4,6440,240
9552,305137.8024660803,4,6440,240
9553,538781.1533081012,4,6440,240
9554,31903823.79824254,1,6441,240
9555,152269.13629696798,3,6442,240
9556,22691291.238468282,3,6442,240
9557,25524245.172164164,2,6442,240
9558,22005066.597857483,4,6443,240
9559,42065235.03971553,1,6443,240
9560,1092610.9609999869,3,6444,240
9561,117149.94110839721,2,6444,240
9562,4371975.289223337,1,6444,240
9563,21707031.094148017,3,6445,240
9564,7972513.215913162,1,6445,240
9565,60228312.3078988,1,6446,240
9566,39148601.58871117,4,6447,240
9567,953526.8867060356,3,6447,240
9568,16289864.289165597,3,6448,240
9569,42557570.07571537,4,6448,240
9570,971495.4359903509,2,6449,240
9571,955437.5085134914,1,6449,240
9572,16650648.87021644,2,6449,240
9573,8466775.49219292,3,6450,240
9574,4931157.469478352,1,6451,240
9575,24710524.07404808,4,6451,240
9576,40372708.66097592,3,6451,240
9577,3823984.0388202164,3,6452,240
9578,400341.8625580368,4,6452,240
9579,896397.331121986,1,6452,240
9580,1521607.7490844908,3,6453,241
9581,15307868.542770945,1,6454,241
9582,6088703.64204938,4,6454,241
9583,17216180.405354954,3,6455,241
9584,2200606.758854574,4,6456,241
9585,23755637.218614046,4,6456,241
9586,66878166.60393823,3,6456,241
9587,299069.4825484294,1,6457,241
9588,58712761.08204187,2,6458,241
9589,10202829.322511576,1,6458,241
9590,5633570.459443279,4,6458,241
9591,79889974.14473072,3,6459,241
9592,71631911.5049739,3,6460,241
9593,784356.9439831977,2,6460,241
9594,13208877.034941,1,6461,241
9595,380618.00718303793,4,6461,241
9596,4141485.156838592,3,6461,241
9597,588408.8759758451,3,6462,241
9598,1383128.0378935686,1,6462,241
9599,1073086.681398178,3,6463,241
9600,18803101.28014852,2,6463,241
9601,4914033.821443535,3,6463,241
9602,260275.915609797,2,6464,241
9603,6909145.533329288,4,6464,241
9604,3850548.4810964805,2,6464,241
9605,379473.25947322766,4,6465,241
9606,122431.9034080198,1,6466,241
9607,6730200.302852248,2,6466,241
9608,3933095.1732935756,2,6466,241
9609,13148968.513597805,4,6467,241
9610,4475333.533598797,4,6468,241
9611,3620936.1867696587,2,6468,241
9612,31754017.412369184,1,6469,241
9613,8313040.632647608,3,6469,241
9614,6290449.198912002,2,6470,241
9615,43358495.41545631,1,6471,241
9616,32881117.168764792,2,6471,241
9617,1165321.9421841223,3,6472,241
9618,9710302.639848221,2,6472,241
9619,670455.0075882936,3,6472,241
9620,81182954.1966446,3,6473,242
9621,10440215.132972421,3,6473,242
9622,16225986.366470765,3,6474,242
9623,1040563.5216639357,1,6474,242
9624,25778664.231504083,4,6474,242
9625,12858205.99720548,4,6475,242
9626,2323619.564848497,3,6475,242
9627,5597377.841001324,2,6475,242
9628,6207953.491278554,2,6476,242
9629,15844729.095296629,4,6477,242
9630,4014398.046604586,4,6478,242
9631,20616989.62759117,1,6478,242
9632,10533362.698122721,4,6479,242
9633,18819220.06512733,3,6479,242
9634,42935729.3136289,2,6479,242
9635,240394.7411499478,3,6480,242
9636,3231841.762172413,2,6481,242
9637,6237429.147535773,1,6481,242
9638,59973428.411658,2,6482,242
9639,30198555.681424692,3,6482,242
9640,32982523.465769313,4,6482,242
9641,436586.5921082439,1,6483,242
9642,63431199.73442662,3,6483,242
9643,23373464.93306199,3,6483,242
9644,757024.5335764806,3,6484,242
9645,3057959.6771103814,4,6484,242
9646,12542667.551599007,3,6485,242
9647,7057585.597226927,4,6486,242
9648,12577562.991249116,1,6486,242
9649,46662136.07026894,1,6486,242
9650,5160161.549791579,4,6487,242
9651,18140695.680774476,1,6488,242
9652,866893.2121194769,1,6489,242
9653,30509683.772537723,1,6489,242
9654,7637136.4479319,2,6489,242
9655,313528.70424469234,4,6490,242
9656,4769088.31871226,2,6490,242
9657,3011921.108297745,2,6491,242
9658,27259381.714951232,1,6491,242
9659,19036577.264692865,2,6492,242
9660,6563891.868783218,1,6493,243
9661,4853340.157346409,4,6493,243
9662,24145785.565340273,4,6494,243
9663,1254287.9628147134,3,6494,243
9664,105507.86666737718,3,6495,243
9665,14975749.587134948,1,6495,243
9666,16739373.710808808,1,6496,243
9667,27267608.203271076,1,6497,243
9668,23850952.785688244,2,6498,243
9669,262659.51089144754,2,6498,243
9670,647700.7351730601,3,6498,243
9671,263920.93227872904,4,6499,243
9672,2491208.4138219366,2,6500,243
9673,47029323.26416992,4,6500,243
9674,5844047.1746048955,4,6500,243
9675,49264082.37429214,1,6501,243
9676,2828606.9190282607,2,6502,243
9677,18189395.982279733,1,6502,243
9678,9793182.583984645,2,6503,243
9679,11139361.610406436,2,6503,243
9680,16553320.93349723,1,6504,243
9681,695907.3194579179,3,6505,243
9682,2001900.233665052,1,6505,243
9683,19520224.790098917,1,6506,243
9684,7182507.166653609,2,6506,243
9685,3031070.6138898223,4,6506,243
9686,16995621.33454098,3,6507,243
9687,21140595.719261456,1,6507,243
9688,20292548.81834648,4,6508,243
9689,53360722.61411295,1,6509,243
9690,24905291.11770328,2,6509,243
9691,12014459.395554459,4,6510,243
9692,31837920.195814587,4,6511,243
9693,14400498.152586823,1,6511,243
9694,22425833.110217005,4,6512,243
9695,6769250.5509387655,2,6513,244
9696,23000987.759251777,3,6513,244
9697,1383603.1561355065,2,6514,244
9698,1197315.7276558946,4,6515,244
9699,77680039.39571114,3,6515,244
9700,1574184.9196688253,2,6515,244
9701,4868099.566795956,1,6516,244
9702,72425663.60543448,4,6517,244
9703,961368.5987313958,1,6518,244
9704,34246232.64452732,2,6519,244
9705,40503617.70030679,2,6519,244
9706,37920529.43570815,4,6519,244
9707,3029848.9349300954,1,6520,244
9708,5073194.412412219,1,6520,244
9709,1427751.2925701365,3,6521,244
9710,6685938.804275988,4,6521,244
9711,25949829.227837026,3,6522,244
9712,31945639.419027407,1,6523,244
9713,3660873.7560375575,2,6523,244
9714,713098.2387180333,2,6524,244
9715,374628.76621490234,3,6525,244
9716,61453413.35149756,1,6525,244
9717,30161938.535539836,1,6525,244
9718,9557812.849006876,4,6526,244
9719,11976333.49705882,3,6526,244
9720,31830342.07317333,1,6527,244
9721,2691181.3111619754,4,6527,244
9722,32288642.75174079,4,6527,244
9723,30078142.398704037,4,6528,244
9724,27066653.11776255,3,6528,244
9725,372224.9300882127,4,6528,244
9726,28819333.78045043,2,6529,244
9727,27069366.073360592,4,6529,244
9728,2114815.333288427,3,6529,244
9729,34208543.789394036,4,6530,244
9730,2498813.368515188,2,6531,244
9731,16952220.818363875,1,6531,244
9732,7180484.278362207,1,6532,244
9733,2662077.5379477916,2,6533,245
9734,29108768.085748687,3,6533,245
9735,20150979.681283187,2,6534,245
9736,3284735.305506072,4,6534,245
9737,115944.27064050938,3,6535,245
9738,729711.2129646812,2,6535,245
9739,393851.0785906941,1,6536,245
9740,375093.62390322826,4,6536,245
9741,757433.2353779338,4,6537,245
9742,45412873.70684731,4,6537,245
9743,47305832.79682731,3,6538,245
9744,1396520.3051333874,3,6538,245
9745,22735856.612304773,2,6539,245
9746,9156294.085891914,4,6539,245
9747,6620550.640816624,3,6539,245
9748,468933.7705744159,2,6540,245
9749,11428852.776280735,3,6541,245
9750,2583601.827581727,1,6541,245
9751,43606834.50958864,1,6542,245
9752,6655392.021791536,2,6542,245
9753,1783102.3284301842,1,6542,245
9754,1384776.7969401912,3,6543,245
9755,35118412.95604896,4,6543,245
9756,10451713.707733292,1,6544,245
9757,15952743.469174964,1,6544,245
9758,9417814.490730178,4,6545,245
9759,95808239.81966324,2,6546,245
9760,28785682.58645059,1,6546,245
9761,12299858.621993825,3,6547,245
9762,10911094.674476178,4,6547,245
9763,22261296.22891881,3,6547,245
9764,71883928.88621837,1,6548,245
9765,5040256.910272856,3,6548,245
9766,1998391.690652085,1,6548,245
9767,6674502.79019625,1,6549,245
9768,946063.1825276557,2,6549,245
9769,213930.87524417357,3,6549,245
9770,33689242.034948304,1,6550,245
9771,2749095.561876283,2,6550,245
9772,41888964.992697105,2,6551,245
9773,1457177.9442038455,2,6551,245
9774,725331.4755993956,4,6551,245
9775,31736143.72389844,2,6552,245
9776,36974350.99112559,4,6552,245
9777,7129570.752236451,4,6553,246
9778,156066.6413989442,2,6553,246
9779,18126409.64788156,4,6554,246
9780,21134104.787969336,4,6554,246
9781,19906567.87340966,4,6554,246
9782,992969.6314587926,3,6555,246
9783,15182705.637041021,3,6556,246
9784,164359.34275734622,2,6556,246
9785,29564503.315966412,4,6556,246
9786,848316.9374167311,3,6557,246
9787,4892154.211300729,1,6557,246
9788,36540019.1128903,1,6558,246
9789,5941615.737140325,1,6558,246
9790,50669886.32121627,4,6558,246
9791,19290042.203510836,1,6559,246
9792,6183072.16349411,4,6560,246
9793,1713460.3665470155,3,6561,246
9794,2205484.7897799993,4,6561,246
9795,10922226.371653184,2,6562,246
9796,291810.8784890581,2,6562,246
9797,511832.11397354567,4,6562,246
9798,26860241.43748224,1,6563,246
9799,5780888.955830706,3,6564,246
9800,13838604.80497131,4,6564,246
9801,708518.2889831727,4,6564,246
9802,6518496.427662724,1,6565,246
9803,17951107.935855947,4,6566,246
9804,19633682.875408754,1,6567,246
9805,4711565.386180609,2,6568,246
9806,561181.5237145603,2,6569,246
9807,29103488.30931752,1,6570,246
9808,53043726.69822619,2,6570,246
9809,79391.97199293016,3,6571,246
9810,25523361.887229882,1,6572,246
9811,4442111.839756319,4,6573,247
9812,13313223.465419067,4,6573,247
9813,95793473.41941844,4,6573,247
9814,1180189.299965675,1,6574,247
9815,727596.9186936228,3,6574,247
9816,25080444.991070963,3,6575,247
9817,40752120.020666584,4,6575,247
9818,24177291.74324569,1,6575,247
9819,16666092.192669747,4,6576,247
9820,1008685.7884958736,1,6576,247
9821,841200.7133941515,3,6577,247
9822,2396452.8846513378,1,6577,247
9823,206353.60930979007,3,6577,247
9824,33940433.704474784,4,6578,247
9825,23884692.932459842,2,6579,247
9826,270692.263541742,4,6579,247
9827,11222022.179136565,1,6580,247
9828,47812670.33311636,2,6580,247
9829,18100645.15479099,1,6581,247
9830,87408378.5754396,3,6581,247
9831,604701.6092110574,2,6581,247
9832,4550008.706499923,2,6582,247
9833,7843290.123745717,4,6583,247
9834,238715.08354935268,3,6583,247
9835,2071612.993359047,4,6583,247
9836,62768507.90861044,3,6584,247
9837,583817.5858420338,2,6584,247
9838,6228249.481639851,3,6585,247
9839,25341245.821934823,2,6586,247
9840,99067.26239566389,2,6587,247
9841,60597.38882364752,3,6587,247
9842,21606248.683033876,4,6588,247
9843,1071335.8298915634,2,6588,247
9844,10417321.344538985,2,6589,247
9845,3296896.1631909525,1,6589,247
9846,4057384.256113737,1,6589,247
9847,798347.9123003324,3,6590,247
9848,63063666.142769754,1,6590,247
9849,11564831.179476088,1,6590,247
9850,5527741.255184792,1,6591,247
9851,8468838.2707396,3,6591,247
9852,434870.41276568023,4,6592,247
9853,14696262.797935097,2,6592,247
9854,31248143.023734186,4,6593,248
9855,2683139.278385926,3,6593,248
9856,137171.48598904256,4,6594,248
9857,27172216.26603395,4,6594,248
9858,4030368.1234710324,1,6595,248
9859,1057197.7470091693,1,6595,248
9860,14053438.32962364,2,6595,248
9861,122073.32741503528,3,6596,248
9862,29304502.88261297,3,6596,248
9863,34316267.97434371,4,6597,248
9864,9056115.464119969,4,6597,248
9865,234662.28516744077,4,6598,248
9866,11808346.086993601,2,6598,248
9867,12157117.13422481,2,6599,248
9868,1140369.8068544099,1,6599,248
9869,33935807.91505102,4,6599,248
9870,4999167.417675895,4,6600,248
9871,18336719.455313385,2,6601,248
9872,27144946.802334804,4,6602,248
9873,774857.6087875883,2,6602,248
9874,36911681.09155945,3,6603,248
9875,19418690.90560984,4,6604,248
9876,401789.8426927389,3,6605,248
9877,227158.49451596284,3,6605,248
9878,10718468.528457526,3,6606,248
9879,9334012.942960437,2,6606,248
9880,1037839.3116302604,3,6607,248
9881,13154934.268721005,1,6608,248
9882,2461210.215562598,3,6609,248
9883,85945537.69505432,2,6609,248
9884,29198410.634575177,4,6610,248
9885,24588914.742216278,2,6610,248
9886,5230388.141382333,1,6611,248
9887,11341168.751744451,2,6611,248
9888,749232.1547043421,1,6611,248
9889,3602259.0431141756,1,6612,248
9890,736904.0658764497,2,6612,248
9891,32806373.900168676,2,6612,248
9892,1489891.6816300845,4,6613,249
9893,29909256.713266786,2,6614,249
9894,7716817.90474898,4,6614,249
9895,1057852.3802032475,3,6615,249
9896,17025276.416500606,4,6616,249
9897,3717932.3946766704,4,6616,249
9898,802867.7194971023,4,6616,249
9899,543974.2815371791,1,6617,249
9900,35251674.14196451,2,6617,249
9901,19598442.23877196,4,6618,249
9902,4368111.952605623,1,6618,249
9903,609179.1740142461,3,6619,249
9904,4334524.900993669,3,6620,249
9905,187210.28263543895,3,6620,249
9906,2842607.624030918,1,6620,249
9907,12274672.147066223,4,6621,249
9908,536958.4669758211,3,6621,249
9909,630292.8800778221,4,6621,249
9910,9136541.256200321,1,6622,249
9911,6167823.454837833,3,6622,249
9912,700317.7160437619,1,6623,249
9913,4356927.342448404,2,6623,249
9914,670261.2047346332,4,6624,249
9915,15161588.20667111,3,6624,249
9916,43428152.44200913,4,6624,249
9917,3352126.4494522754,1,6625,249
9918,3275693.9937100746,4,6626,249
9919,349156.93186130933,1,6627,249
9920,2036599.17493548,4,6628,249
9921,9868581.32973098,2,6628,249
9922,56427035.2375394,3,6629,249
9923,21024118.518699672,2,6630,249
9924,5128030.111463157,3,6630,249
9925,28188339.90394393,1,6631,249
9926,34329050.16574467,3,6631,249
9927,22258305.478763707,2,6631,249
9928,536171.6899405338,4,6632,249
9929,6966604.250878367,3,6633,250
9930,65521298.679108545,1,6633,250
9931,32195276.771587495,3,6634,250
9932,9390893.572370801,1,6634,250
9933,9065595.074296327,3,6634,250
9934,17887796.719350014,4,6635,250
9935,35357948.00980001,4,6636,250
9936,1010150.8526865883,2,6636,250
9937,8897125.052752204,2,6637,250
9938,21692875.271101527,1,6637,250
9939,17524547.229292426,1,6637,250
9940,16713985.601859909,2,6638,250
9941,3373007.5258441134,3,6638,250
9942,5116799.2786657335,1,6639,250
9943,27770278.910912473,2,6640,250
9944,8923600.394260008,4,6640,250
9945,3010592.285274753,2,6640,250
9946,85091.62040557084,3,6641,250
9947,469661.6821426819,3,6641,250
9948,29302577.174769104,4,6641,250
9949,13095153.17814022,1,6642,250
9950,21696804.039884135,1,6642,250
9951,45822951.36635947,3,6642,250
9952,12637940.971774668,1,6643,250
