ID,TIPO_DOCUMENTO,NUM_DOCUMENTO,NOMBRE,APELLIDO,DIRECCION,TELEFONO,FECHA_INSCRIPCION,FECHA_NACIMIENTO,CIUDAD,DEPARTAMENTO,COD_POSTAL,OFICINA
6498,1,'tarjetai938','cliente4846','apellido355','direccion6498','telefono6498',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('1/10/2001','dd/mm/yyyy'),'ciudad44','departamento4','006498'
6499,2,'cedula2582','cliente4847','apellido3732','direccion6499','telefono6499',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('28/12/1933','dd/mm/yyyy'),'ciudad38','departamento8','006499'
6500,1,'tarjetai939','cliente4848','apellido4261','direccion6500','telefono6500',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('31/1/1999','dd/mm/yyyy'),'ciudad44','departamento4','006500'
6501,1,'tarjetai940','cliente4849','apellido2135','direccion6501','telefono6501',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('30/4/1998','dd/mm/yyyy'),'ciudad44','departamento4','006501'
6502,4,'pasaporte967','cliente4850','apellido3284','direccion6502','telefono6502',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('25/12/1923','dd/mm/yyyy'),'ciudad44','departamento4','006502'
6503,3,'cedulae1043','cliente4851','apellido412','direccion6503','telefono6503',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('3/2/1980','dd/mm/yyyy'),'ciudad31','departamento1','006503'
6504,2,'cedula2583','cliente4852','apellido3837','direccion6504','telefono6504',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('16/10/1931','dd/mm/yyyy'),'ciudad5','departamento5','006504'
6505,2,'cedula2584','cliente4853','apellido4354','direccion6505','telefono6505',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('15/4/1949','dd/mm/yyyy'),'ciudad38','departamento8','006505'
6506,5,'nit972','empresa972','null','direccion6506','telefono6506',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('1/11/1993','dd/mm/yyyy'),'ciudad44','departamento4','006506'
6507,2,'cedula2585','cliente4855','apellido9','direccion6507','telefono6507',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('8/2/1925','dd/mm/yyyy'),'ciudad44','departamento4','006507'
6508,5,'nit973','empresa973','null','direccion6508','telefono6508',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('6/7/1938','dd/mm/yyyy'),'ciudad44','departamento4','006508'
6509,5,'nit974','empresa974','null','direccion6509','telefono6509',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('8/7/1976','dd/mm/yyyy'),'ciudad9','departamento9','006509'
6510,3,'cedulae1044','cliente4858','apellido2642','direccion6510','telefono6510',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('5/5/1945','dd/mm/yyyy'),'ciudad27','departamento7','006510'
6511,3,'cedulae1045','cliente4859','apellido3171','direccion6511','telefono6511',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('8/7/1954','dd/mm/yyyy'),'ciudad44','departamento4','006511'
6512,3,'cedulae1046','cliente4860','apellido1021','direccion6512','telefono6512',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('22/11/1993','dd/mm/yyyy'),'ciudad44','departamento4','006512'
6513,5,'nit975','empresa975','null','direccion6513','telefono6513',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('6/10/2009','dd/mm/yyyy'),'ciudad3','departamento3','006513'
6514,3,'cedulae1047','cliente4862','apellido1164','direccion6514','telefono6514',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('23/1/1966','dd/mm/yyyy'),'ciudad44','departamento4','006514'
6515,3,'cedulae1048','cliente4863','apellido1186','direccion6515','telefono6515',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('26/3/1935','dd/mm/yyyy'),'ciudad53','departamento3','006515'
6516,5,'nit976','empresa976','null','direccion6516','telefono6516',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('2/6/1950','dd/mm/yyyy'),'ciudad50','departamento0','006516'
6517,5,'nit977','empresa977','null','direccion6517','telefono6517',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('11/8/2012','dd/mm/yyyy'),'ciudad36','departamento6','006517'
6518,2,'cedula2586','cliente4866','apellido1275','direccion6518','telefono6518',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('5/1/1964','dd/mm/yyyy'),'ciudad44','departamento4','006518'
6519,2,'cedula2587','cliente4867','apellido1278','direccion6519','telefono6519',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('15/10/1923','dd/mm/yyyy'),'ciudad44','departamento4','006519'
6520,3,'cedulae1049','cliente4868','apellido1368','direccion6520','telefono6520',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('7/5/1941','dd/mm/yyyy'),'ciudad5','departamento5','006520'
6521,4,'pasaporte968','cliente4869','apellido4646','direccion6521','telefono6521',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('6/12/1921','dd/mm/yyyy'),'ciudad51','departamento1','006521'
6522,3,'cedulae1050','cliente4870','apellido1183','direccion6522','telefono6522',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('22/10/1969','dd/mm/yyyy'),'ciudad44','departamento4','006522'
6523,1,'tarjetai941','cliente4871','apellido3877','direccion6523','telefono6523',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('3/7/2001','dd/mm/yyyy'),'ciudad44','departamento4','006523'
6524,4,'pasaporte969','cliente4872','apellido4480','direccion6524','telefono6524',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('17/3/1976','dd/mm/yyyy'),'ciudad59','departamento9','006524'
6525,4,'pasaporte970','cliente4873','apellido2336','direccion6525','telefono6525',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('28/7/1999','dd/mm/yyyy'),'ciudad44','departamento4','006525'
6526,5,'nit978','empresa978','null','direccion6526','telefono6526',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('9/12/1966','dd/mm/yyyy'),'ciudad44','departamento4','006526'
6527,4,'pasaporte971','cliente4875','apellido4372','direccion6527','telefono6527',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('16/4/1926','dd/mm/yyyy'),'ciudad44','departamento4','006527'
6528,5,'nit979','empresa979','null','direccion6528','telefono6528',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('30/8/2011','dd/mm/yyyy'),'ciudad30','departamento0','006528'
6529,3,'cedulae1051','cliente4877','apellido4808','direccion6529','telefono6529',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('12/4/1946','dd/mm/yyyy'),'ciudad44','departamento4','006529'
6530,1,'tarjetai942','cliente4878','apellido3932','direccion6530','telefono6530',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('15/8/1998','dd/mm/yyyy'),'ciudad51','departamento1','006530'
6531,5,'nit980','empresa980','null','direccion6531','telefono6531',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('20/8/1956','dd/mm/yyyy'),'ciudad44','departamento4','006531'
6532,1,'tarjetai943','cliente4880','apellido4665','direccion6532','telefono6532',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('5/12/1999','dd/mm/yyyy'),'ciudad40','departamento0','006532'
6533,3,'cedulae1052','cliente4881','apellido1605','direccion6533','telefono6533',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('15/9/1984','dd/mm/yyyy'),'ciudad56','departamento6','006533'
6534,5,'nit981','empresa981','null','direccion6534','telefono6534',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('21/3/1953','dd/mm/yyyy'),'ciudad45','departamento5','006534'
6535,3,'cedulae1053','cliente4883','apellido4737','direccion6535','telefono6535',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('28/12/1982','dd/mm/yyyy'),'ciudad45','departamento5','006535'
6536,1,'tarjetai944','cliente4884','apellido3263','direccion6536','telefono6536',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('25/8/2000','dd/mm/yyyy'),'ciudad46','departamento6','006536'
6537,5,'nit982','empresa982','null','direccion6537','telefono6537',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('12/7/1905','dd/mm/yyyy'),'ciudad45','departamento5','006537'
6538,4,'pasaporte972','cliente4886','apellido632','direccion6538','telefono6538',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('10/6/1941','dd/mm/yyyy'),'ciudad57','departamento7','006538'
6539,1,'tarjetai945','cliente4887','apellido2859','direccion6539','telefono6539',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('6/5/2000','dd/mm/yyyy'),'ciudad45','departamento5','006539'
6540,5,'nit983','empresa983','null','direccion6540','telefono6540',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('8/2/1909','dd/mm/yyyy'),'ciudad45','departamento5','006540'
6541,5,'nit984','empresa984','null','direccion6541','telefono6541',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('12/2/1978','dd/mm/yyyy'),'ciudad45','departamento5','006541'
6542,2,'cedula2588','cliente4890','apellido2250','direccion6542','telefono6542',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('13/3/1924','dd/mm/yyyy'),'ciudad45','departamento5','006542'
6543,1,'tarjetai946','cliente4891','apellido2816','direccion6543','telefono6543',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('4/3/2002','dd/mm/yyyy'),'ciudad7','departamento7','006543'
6544,5,'nit985','empresa985','null','direccion6544','telefono6544',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('16/10/1943','dd/mm/yyyy'),'ciudad35','departamento5','006544'
6545,1,'tarjetai947','cliente4893','apellido1086','direccion6545','telefono6545',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('29/1/1999','dd/mm/yyyy'),'ciudad45','departamento5','006545'
6546,3,'cedulae1054','cliente4894','apellido1123','direccion6546','telefono6546',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('2/5/1923','dd/mm/yyyy'),'ciudad20','departamento0','006546'
6547,4,'pasaporte973','cliente4895','apellido2090','direccion6547','telefono6547',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('23/9/1955','dd/mm/yyyy'),'ciudad51','departamento1','006547'
6548,5,'nit986','empresa986','null','direccion6548','telefono6548',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('5/4/1948','dd/mm/yyyy'),'ciudad45','departamento5','006548'
6549,4,'pasaporte974','cliente4897','apellido2245','direccion6549','telefono6549',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('16/5/2001','dd/mm/yyyy'),'ciudad27','departamento7','006549'
6550,4,'pasaporte975','cliente4898','apellido2851','direccion6550','telefono6550',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('13/5/1954','dd/mm/yyyy'),'ciudad45','departamento5','006550'
6551,4,'pasaporte976','cliente4899','apellido1955','direccion6551','telefono6551',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('9/6/1977','dd/mm/yyyy'),'ciudad18','departamento8','006551'
6552,5,'nit987','empresa987','null','direccion6552','telefono6552',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('21/2/2003','dd/mm/yyyy'),'ciudad31','departamento1','006552'
6553,5,'nit988','empresa988','null','direccion6553','telefono6553',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('29/11/1964','dd/mm/yyyy'),'ciudad55','departamento5','006553'
6554,3,'cedulae1055','cliente4902','apellido829','direccion6554','telefono6554',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('12/10/1996','dd/mm/yyyy'),'ciudad45','departamento5','006554'
6555,4,'pasaporte977','cliente4903','apellido1844','direccion6555','telefono6555',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('17/10/1998','dd/mm/yyyy'),'ciudad13','departamento3','006555'
6556,5,'nit989','empresa989','null','direccion6556','telefono6556',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('28/7/2004','dd/mm/yyyy'),'ciudad45','departamento5','006556'
6557,2,'cedula2589','cliente4905','apellido1194','direccion6557','telefono6557',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('18/4/1977','dd/mm/yyyy'),'ciudad45','departamento5','006557'
6558,5,'nit990','empresa990','null','direccion6558','telefono6558',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('9/7/1941','dd/mm/yyyy'),'ciudad33','departamento3','006558'
6559,5,'nit991','empresa991','null','direccion6559','telefono6559',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('21/10/1920','dd/mm/yyyy'),'ciudad45','departamento5','006559'
6560,4,'pasaporte978','cliente4908','apellido4763','direccion6560','telefono6560',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('13/2/1967','dd/mm/yyyy'),'ciudad45','departamento5','006560'
6561,4,'pasaporte979','cliente4909','apellido949','direccion6561','telefono6561',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('7/11/1989','dd/mm/yyyy'),'ciudad45','departamento5','006561'
6562,1,'tarjetai948','cliente4910','apellido4564','direccion6562','telefono6562',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('24/6/1999','dd/mm/yyyy'),'ciudad9','departamento9','006562'
6563,2,'cedula2590','cliente4911','apellido2934','direccion6563','telefono6563',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('25/8/1982','dd/mm/yyyy'),'ciudad45','departamento5','006563'
6564,3,'cedulae1056','cliente4912','apellido1095','direccion6564','telefono6564',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('8/3/1967','dd/mm/yyyy'),'ciudad37','departamento7','006564'
6565,1,'tarjetai949','cliente4913','apellido3499','direccion6565','telefono6565',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('18/12/1998','dd/mm/yyyy'),'ciudad45','departamento5','006565'
6566,5,'nit992','empresa992','null','direccion6566','telefono6566',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('22/9/1915','dd/mm/yyyy'),'ciudad34','departamento4','006566'
6567,5,'nit993','empresa993','null','direccion6567','telefono6567',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('20/12/1906','dd/mm/yyyy'),'ciudad21','departamento1','006567'
6568,2,'cedula2591','cliente4916','apellido402','direccion6568','telefono6568',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('10/12/1940','dd/mm/yyyy'),'ciudad13','departamento3','006568'
6569,3,'cedulae1057','cliente4917','apellido1687','direccion6569','telefono6569',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('25/11/1943','dd/mm/yyyy'),'ciudad45','departamento5','006569'
6570,3,'cedulae1058','cliente4918','apellido3574','direccion6570','telefono6570',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('17/11/1990','dd/mm/yyyy'),'ciudad45','departamento5','006570'
6571,2,'cedula2592','cliente4919','apellido741','direccion6571','telefono6571',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('29/4/1972','dd/mm/yyyy'),'ciudad45','departamento5','006571'
6572,1,'tarjetai950','cliente4920','apellido3472','direccion6572','telefono6572',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('10/1/1999','dd/mm/yyyy'),'ciudad45','departamento5','006572'
6573,2,'cedula2593','cliente4921','apellido4323','direccion6573','telefono6573',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('14/8/1940','dd/mm/yyyy'),'ciudad53','departamento3','006573'
6574,2,'cedula2594','cliente4922','apellido1507','direccion6574','telefono6574',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('12/8/1969','dd/mm/yyyy'),'ciudad45','departamento5','006574'
6575,4,'pasaporte980','cliente4923','apellido969','direccion6575','telefono6575',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('23/7/1985','dd/mm/yyyy'),'ciudad45','departamento5','006575'
6576,3,'cedulae1059','cliente4924','apellido3649','direccion6576','telefono6576',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('7/2/1952','dd/mm/yyyy'),'ciudad21','departamento1','006576'
6577,5,'nit994','empresa994','null','direccion6577','telefono6577',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('19/7/2000','dd/mm/yyyy'),'ciudad32','departamento2','006577'
6578,1,'tarjetai951','cliente4926','apellido95','direccion6578','telefono6578',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('12/5/2002','dd/mm/yyyy'),'ciudad45','departamento5','006578'
6579,1,'tarjetai952','cliente4927','apellido1196','direccion6579','telefono6579',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('6/9/2001','dd/mm/yyyy'),'ciudad45','departamento5','006579'
6580,2,'cedula2595','cliente4928','apellido2605','direccion6580','telefono6580',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('26/9/1974','dd/mm/yyyy'),'ciudad48','departamento8','006580'
6581,5,'nit995','empresa995','null','direccion6581','telefono6581',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('11/12/1957','dd/mm/yyyy'),'ciudad12','departamento2','006581'
6582,4,'pasaporte981','cliente4930','apellido1755','direccion6582','telefono6582',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('12/12/1958','dd/mm/yyyy'),'ciudad16','departamento6','006582'
6583,3,'cedulae1060','cliente4931','apellido2935','direccion6583','telefono6583',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('9/8/1946','dd/mm/yyyy'),'ciudad45','departamento5','006583'
6584,5,'nit996','empresa996','null','direccion6584','telefono6584',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('27/6/1971','dd/mm/yyyy'),'ciudad45','departamento5','006584'
6585,2,'cedula2596','cliente4933','apellido1858','direccion6585','telefono6585',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('19/10/1940','dd/mm/yyyy'),'ciudad56','departamento6','006585'
6586,1,'tarjetai953','cliente4934','apellido2932','direccion6586','telefono6586',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('4/8/1999','dd/mm/yyyy'),'ciudad57','departamento7','006586'
6587,4,'pasaporte982','cliente4935','apellido174','direccion6587','telefono6587',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('18/9/1942','dd/mm/yyyy'),'ciudad45','departamento5','006587'
6588,1,'tarjetai954','cliente4936','apellido2695','direccion6588','telefono6588',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('15/6/1999','dd/mm/yyyy'),'ciudad34','departamento4','006588'
6589,1,'tarjetai955','cliente4937','apellido2073','direccion6589','telefono6589',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('20/12/2002','dd/mm/yyyy'),'ciudad45','departamento5','006589'
6590,2,'cedula2597','cliente4938','apellido3170','direccion6590','telefono6590',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('17/2/1993','dd/mm/yyyy'),'ciudad45','departamento5','006590'
6591,4,'pasaporte983','cliente4939','apellido2930','direccion6591','telefono6591',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('11/8/1982','dd/mm/yyyy'),'ciudad45','departamento5','006591'
6592,4,'pasaporte984','cliente4940','apellido4572','direccion6592','telefono6592',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('28/12/1935','dd/mm/yyyy'),'ciudad45','departamento5','006592'
6593,1,'tarjetai956','cliente4941','apellido1138','direccion6593','telefono6593',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('25/1/2002','dd/mm/yyyy'),'ciudad47','departamento7','006593'
6594,3,'cedulae1061','cliente4942','apellido2008','direccion6594','telefono6594',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('2/1/1936','dd/mm/yyyy'),'ciudad46','departamento6','006594'
6595,1,'tarjetai957','cliente4943','apellido3824','direccion6595','telefono6595',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('6/3/1998','dd/mm/yyyy'),'ciudad13','departamento3','006595'
6596,4,'pasaporte985','cliente4944','apellido381','direccion6596','telefono6596',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('10/12/1956','dd/mm/yyyy'),'ciudad46','departamento6','006596'
6597,4,'pasaporte986','cliente4945','apellido4505','direccion6597','telefono6597',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('30/11/1936','dd/mm/yyyy'),'ciudad56','departamento6','006597'
6598,1,'tarjetai958','cliente4946','apellido3743','direccion6598','telefono6598',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('10/2/1999','dd/mm/yyyy'),'ciudad47','departamento7','006598'
6599,4,'pasaporte987','cliente4947','apellido2967','direccion6599','telefono6599',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('29/9/1972','dd/mm/yyyy'),'ciudad46','departamento6','006599'
6600,4,'pasaporte988','cliente4948','apellido4369','direccion6600','telefono6600',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('24/5/1967','dd/mm/yyyy'),'ciudad46','departamento6','006600'
6601,2,'cedula2598','cliente4949','apellido4151','direccion6601','telefono6601',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('20/1/1935','dd/mm/yyyy'),'ciudad46','departamento6','006601'
6602,5,'nit997','empresa997','null','direccion6602','telefono6602',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('12/12/1902','dd/mm/yyyy'),'ciudad46','departamento6','006602'
6603,1,'tarjetai959','cliente4951','apellido1798','direccion6603','telefono6603',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('29/9/2001','dd/mm/yyyy'),'ciudad46','departamento6','006603'
6604,1,'tarjetai960','cliente4952','apellido886','direccion6604','telefono6604',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('27/6/1999','dd/mm/yyyy'),'ciudad46','departamento6','006604'
6605,3,'cedulae1062','cliente4953','apellido4358','direccion6605','telefono6605',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('30/5/1964','dd/mm/yyyy'),'ciudad32','departamento2','006605'
6606,2,'cedula2599','cliente4954','apellido4387','direccion6606','telefono6606',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('20/11/1982','dd/mm/yyyy'),'ciudad32','departamento2','006606'
6607,4,'pasaporte989','cliente4955','apellido4','direccion6607','telefono6607',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('24/1/1984','dd/mm/yyyy'),'ciudad46','departamento6','006607'
6608,3,'cedulae1063','cliente4956','apellido306','direccion6608','telefono6608',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('7/8/1934','dd/mm/yyyy'),'ciudad46','departamento6','006608'
6609,5,'nit998','empresa998','null','direccion6609','telefono6609',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('8/8/1950','dd/mm/yyyy'),'ciudad46','departamento6','006609'
6610,5,'nit999','empresa999','null','direccion6610','telefono6610',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('8/10/1983','dd/mm/yyyy'),'ciudad46','departamento6','006610'
6611,4,'pasaporte990','cliente4959','apellido1379','direccion6611','telefono6611',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('26/12/1998','dd/mm/yyyy'),'ciudad58','departamento8','006611'
6612,3,'cedulae1064','cliente4960','apellido932','direccion6612','telefono6612',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('2/12/1986','dd/mm/yyyy'),'ciudad51','departamento1','006612'
6613,5,'nit1000','empresa1000','null','direccion6613','telefono6613',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('29/4/1999','dd/mm/yyyy'),'ciudad10','departamento0','006613'
6614,2,'cedula2600','cliente4962','apellido3421','direccion6614','telefono6614',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('14/7/1942','dd/mm/yyyy'),'ciudad46','departamento6','006614'
6615,3,'cedulae1065','cliente4963','apellido1392','direccion6615','telefono6615',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('27/6/1987','dd/mm/yyyy'),'ciudad46','departamento6','006615'
6616,2,'cedula2601','cliente4964','apellido577','direccion6616','telefono6616',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('29/5/1932','dd/mm/yyyy'),'ciudad46','departamento6','006616'
6617,4,'pasaporte991','cliente4965','apellido2092','direccion6617','telefono6617',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('11/4/1985','dd/mm/yyyy'),'ciudad46','departamento6','006617'
6618,4,'pasaporte992','cliente4966','apellido651','direccion6618','telefono6618',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('4/5/1959','dd/mm/yyyy'),'ciudad12','departamento2','006618'
6619,2,'cedula2602','cliente4967','apellido3568','direccion6619','telefono6619',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('25/3/1923','dd/mm/yyyy'),'ciudad42','departamento2','006619'
6620,4,'pasaporte993','cliente4968','apellido2674','direccion6620','telefono6620',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('21/2/1924','dd/mm/yyyy'),'ciudad46','departamento6','006620'
6621,5,'nit1001','empresa1001','null','direccion6621','telefono6621',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('4/12/1994','dd/mm/yyyy'),'ciudad46','departamento6','006621'
6622,3,'cedulae1066','cliente4970','apellido1021','direccion6622','telefono6622',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('29/12/1969','dd/mm/yyyy'),'ciudad46','departamento6','006622'
6623,3,'cedulae1067','cliente4971','apellido2476','direccion6623','telefono6623',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('15/9/1940','dd/mm/yyyy'),'ciudad14','departamento4','006623'
6624,5,'nit1002','empresa1002','null','direccion6624','telefono6624',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('12/8/1906','dd/mm/yyyy'),'ciudad46','departamento6','006624'
6625,5,'nit1003','empresa1003','null','direccion6625','telefono6625',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('19/7/1923','dd/mm/yyyy'),'ciudad46','departamento6','006625'
6626,2,'cedula2603','cliente4974','apellido946','direccion6626','telefono6626',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('5/7/1946','dd/mm/yyyy'),'ciudad46','departamento6','006626'
6627,3,'cedulae1068','cliente4975','apellido2235','direccion6627','telefono6627',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('22/11/1955','dd/mm/yyyy'),'ciudad5','departamento5','006627'
6628,4,'pasaporte994','cliente4976','apellido4186','direccion6628','telefono6628',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('29/8/1949','dd/mm/yyyy'),'ciudad5','departamento5','006628'
6629,3,'cedulae1069','cliente4977','apellido1367','direccion6629','telefono6629',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('1/6/1979','dd/mm/yyyy'),'ciudad5','departamento5','006629'
6630,3,'cedulae1070','cliente4978','apellido2628','direccion6630','telefono6630',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('17/1/1996','dd/mm/yyyy'),'ciudad46','departamento6','006630'
6631,4,'pasaporte995','cliente4979','apellido1518','direccion6631','telefono6631',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('9/12/1998','dd/mm/yyyy'),'ciudad52','departamento2','006631'
